,1,2,3,4,5,6,symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
84,SSTR3,IFNL3,,,IFNGR2,,SSTR3,-1.0293440722151301,5.328791346155411,-1.84503494081312,0.0912621744528788,0.8633695197115241,-4.2234349373952
85,SSTR4,IFNL1,,,IFNLR1,,SSTR4,-0.639765385757735,3.1332199113716697,-0.6741592876751341,0.5137041654479989,0.9577352838097181,-5.39032292229529
86,SSTR5,IFNA1,,,OSMR,,SSTR5,0.9684789890789359,3.6404069492260898,1.2066662550313898,0.252105154184059,0.927136343864275,-4.95970534806408
87,TAC1,IFNA2,,,LIFR,,TAC1,-1.98173528387133,6.780774135284309,-1.59973936489684,0.137098131835683,0.9014082697639351,-4.52807197632556
88,TAC3,IFNA4,,,CRLF2,,TAC3,1.30252893288886,5.765974089616019,2.37629277802431,0.0360903876994439,0.809028979027905,-3.5049730510839505
89,TACR1,IFNA6,,,CSF2RA,,TACR1,0.966720598444843,7.245271925751211,1.38063570838552,0.19396876201368998,0.9114403363275109,-4.77858947405911
90,TACR2,IFNA7,,,CSF2RB,,TACR2,-0.625650330522446,4.981302040187179,-0.9498269294347149,0.361984108810577,0.944002545481188,-5.19287330394636
91,TACR3,IFNA8,,,CSF3R,,TACR3,1.76424936558104,3.59158588162479,1.96704518892979,0.0740986064504815,0.855630667622727,-4.06430897275288
92,AVPR1A,IFNA10,,,EPOR,,AVPR1A,-0.994238005387102,2.9152083914395295,-0.9833075675275259,0.34594958083677196,0.941171183757666,-5.165009966977
93,AVPR1B,IFNA13,,,GHR,,AVPR1B,0.4765541446090929,4.13398092248124,0.879757635426735,0.39723228633629204,0.9477632517106751,-5.248562873971281
94,AVPR2,IFNA14,,,LEPR,,AVPR2,-2.5201593954008503,2.86374638479479,-2.9793245264635404,0.012145491998777999,0.7216191143617141,-2.64771971900494
95,OXTR,IFNA16,,,MPL,,OXTR,-0.5644217670922479,6.02887960463598,-1.4531118272993702,0.173270924410513,0.910711646310028,-4.698288646289639
96,GAL,IFNA17,,,PRLR,,GAL,-0.6692225263203521,4.9604675339649,-0.562361702212938,0.584803474308016,0.9652452616361171,-5.4530232975222095
97,GALR1,IFNA21,,,EGFR,,GALR1,-0.7768368916144399,2.87619208477984,-0.63149176465753,0.5402268002702579,0.960561913330881,-5.415489317289929
98,GALR2,IFNB1,,,PDGFRA,,GALR2,-0.19794447704708104,2.6103510670528998,-0.29507980129583,0.7732598546131959,0.9818003256536629,-5.55885392742399
99,GALR3,IFNW1,,,PDGFRB,,GALR3,-0.4914371360504439,3.53456124239371,-0.524597730828662,0.6099542781294289,0.96975310707861,-5.47180390617461
100,F2,IFNK,,,JAK1,,F2,-0.37128209046539395,2.8011054762718097,-0.386315264698875,0.706405975120153,0.9774371839556909,-5.5299096492314
101,CTSG,IFNE,,,JAK2,,CTSG,0.200360283015312,4.60635228278347,0.219492172378651,0.830163629337624,0.987595915630745,-5.577053979586519
102,GZMA,IFNG,,,JAK3,,GZMA,-1.09160975242543,4.75380021143942,-1.1812713903137502,0.261651670833413,0.928569747999569,-4.98466487920335
103,PLG,IL1A,,,TYK2,,PLG,-1.9960012370769,3.81380388698404,-1.6405508862704,0.128281732202943,0.894557782738391,-4.47899735006398
104,PRSS3,IL1B,,,STAT1,,PRSS3,-0.40105942920357796,7.42126519809231,-0.640427076193189,0.5346085719302299,0.959602505851509,-5.410344189850299
105,PRSS2,IL1RN,,,STAT2,,PRSS2,-0.509278127382403,6.22777071075168,-0.6609721017678679,0.52181859376312,0.9577352838097181,-5.39826204708975
106,F2R,IL36A,,,STAT4,,F2R,1.20845946881546,4.91896905549282,1.4213015076302498,0.18211374918589604,0.910711646310028,-4.73386322357832
107,F2RL1,IL36B,,,STAT5A,,F2RL1,1.8021402592867601,3.6728449996412404,1.13494512128159,0.27979443478813104,0.9306540966108091,-5.02916523221227
108,F2RL2,IL36G,,,STAT5B,,F2RL2,2.23284844929923,5.382988253382799,2.0171725698998304,0.0679546996597219,0.8498852591215359,-3.9977191499309903
109,F2RL3,IL1F10,,,STAT6,,F2RL3,0.30360945581345694,2.69859136100358,0.329301851805383,0.7479235040225841,0.980563532220787,-5.548885359872121
110,PARD3,IL37,,,CISH,,PARD3,0.18649836320083,8.19112189908901,0.361964762393488,0.7240263271481541,0.979050823279942,-5.53837465529271
111,HCRT,IL18,,,SOCS1,,HCRT,0.130329605762839,3.55156726280034,0.10678083967726501,0.9168266261232959,0.9926211537521629,-5.594326660443651
112,HCRTR1,IL33,,,SOCS2,,HCRTR1,1.60633185413916,2.1139161608176202,1.4711881764678703,0.168410186714398,0.910711646310028,-4.67784945752883
113,HCRTR2,IL17A,,,SOCS3,,HCRTR2,0.965692662525836,4.40224351011418,1.05751203608951,0.31226302719121696,0.9330529820025821,-5.1004645529161206
114,NPFF,IL17F,,,SOCS4,,NPFF,1.15371782611088,4.37211668625255,1.4170591994130501,0.183321334893626,0.910711646310028,-4.7385689580312
115,NPFFR1,IL17B,,,SOCS5,,NPFFR1,2.08824155952771,4.31421496202519,2.2564055502239904,0.0446741784070947,0.821285041410062,-3.6720273458325
116,NPFFR2,IL17C,,,SOCS7,,NPFFR2,-1.01692942585988,3.45632521689505,-0.918631831029119,0.377394016629323,0.9460432284853141,-5.21811036006894
117,UTS2,IL17D,,,SOCS6,,UTS2,-0.26387670302795896,12.282850582583402,-0.467219846879995,0.649182855916665,0.9727464504057701,-5.49796621130401
118,UTS2R,IL25,,,BCL2,,UTS2R,-0.0462028592901493,4.95014218107963,-0.0466131474252303,0.9636315047879359,0.9979523429902059,-5.59867155116646
119,NMU,IL16,,,MCL1,,NMU,-0.0290795173590332,5.15401716500605,-0.0293741935850216,0.977076232530529,0.9979523429902059,-5.59928855499428
120,NMUR1,IL32,,,BCL2L1,,NMUR1,-0.10466266928754499,2.91266354621249,-0.148215297731267,0.884772901771629,0.989444241264051,-5.58935760995492
121,NMUR2,IL34,,,PIM1,,NMUR2,-0.282358343476983,5.07968304556368,-0.35400599556239704,0.729822252554308,0.979050823279942,-5.54102504433339
122,MCHR1,CSF1,,,MYC,,MCHR1,-0.573941949903401,7.37482143874029,-0.6555951290731221,0.525148593995789,0.957812438024398,-5.401457959654059
123,MCHR2,TNF,,,CCND1,,MCHR2,0.114888583207968,4.35999291915058,0.12040725809897099,0.906265285721428,0.990351384440661,-5.59287017124527
124,FSHB,LTA,,,CCND2,,FSHB,1.1680510390676497,4.18424680994106,1.71970447062411,0.112599962476413,0.88061479331726,-4.381899001670471
125,FSHR,LTB,,,CCND3,,FSHR,0.15961972292595,2.1696020646006797,0.285442501480073,0.7804462091608291,0.983354903266789,-5.5614674814290295
126,TSHB,TNFSF14,,,CDKN1A,,TSHB,-0.709134095116972,3.98909028287498,-0.64901443026659,0.529240844744722,0.95860455433696,-5.4053367409310695
127,LHCGR,FASLG,,,AOX1,,LHCGR,-0.6188555199885121,3.85368063447155,-0.43393728099662604,0.67246611060403,0.9753461004207991,-5.51181362280247
128,TSHR,TNFSF15,,,GFAP,,TSHR,0.283117262617612,3.01494688695867,0.24424964895198603,0.811395975163817,0.9873395584185609,-5.571674381169929
129,PTGDR,TNFSF10,,,STAM2,,PTGDR,2.5805812471544103,3.80943236923238,1.54561517303022,0.14960567259271698,0.9058462139640521,-4.5920501906902995
130,PTGER1,EDA,,,STAM,,PTGER1,-1.3489650631066201,4.86252317736626,-1.53098661173967,0.15315169574325901,0.906065193526249,-4.6091176382885495
131,PTGER2,NGF,,,PTPN2,,PTGER2,1.1269240856602099,2.6611267044103903,0.991268077245348,0.34221382999756395,0.9405818124886299,-5.15826829738229
132,PTGER3,TNFSF11,,,PTPN6,,PTGER3,-1.01848487519807,9.11439570780467,-1.9802674572908,0.0724297267121785,0.854476092819419,-4.04680857288688
133,PTGER4,TNFSF12,,,IRF9,,PTGER4,0.8376126592659642,5.9173399419539905,1.1628228107895502,0.26876328711843,0.930600318766436,-5.002547711211871
134,PTGFR,CD70,,,CREBBP,,PTGFR,1.7000984463097,5.4906596066672195,2.28763080380642,0.0422664860835109,0.8182998428197521,-3.62872063655977
135,PTGIR,TNFSF8,,,EP300,,PTGIR,0.864502881453656,4.5158728478022,1.5820513720326101,0.141081356372983,0.90463242173066,-4.5491216501852305
136,TBXA2R,CD40LG,,,PIAS1,,TBXA2R,0.48673511171742206,6.71026065390227,0.831044198947628,0.423083969162295,0.94922419816725,-5.28512755288297
137,ADORA1,TNFSF9,,,PIAS2,,ADORA1,-0.202009637840079,5.90705068690839,-0.277691698215191,0.786241387365687,0.9839723169178269,-5.56350748290985
138,ADORA2B,TNFSF18,,,PIAS4,,ADORA2B,-0.0865663170655289,3.2566160510033195,-0.113374227528449,0.911714114235775,0.9916621066458431,-5.59364367269583
139,ADORA3,TNFSF13,,,FHL1,,ADORA3,-1.95896631670628,4.695018056723709,-1.42326595512081,0.18155683674033604,0.910711646310028,-4.731681077778321
140,P2RY2,TNFSF13B,,,PTPN11,,P2RY2,0.6557949438380489,2.7181657380617303,0.848805014363616,0.4135310089431529,0.94922419816725,-5.272004244482019
141,P2RY1,TGFB1,,,GRB2,,P2RY1,-0.795294768202172,3.68575805261992,-0.5768208823388989,0.5753204201455611,0.963638481857192,-5.44550815518304
142,P2RY4,TGFB2,,,SOS1,,P2RY4,0.557390583133949,5.25811762753533,0.985740275682381,0.34480482461588,0.941171183757666,-5.162954458349651
143,P2RY6,TGFB3,,,SOS2,,P2RY6,0.6907256725779749,4.40376222205476,0.7588481452172511,0.463408899832584,0.9521143848887421,-5.335964014318161
144,LPAR6,GDF15,,,HRAS,,LPAR6,1.3586789973088798,6.95113163102388,1.43762370361844,0.17752992538894602,0.910711646310028,-4.7156729294877895
145,P2RY10,GDF2,,,RAF1,,P2RY10,0.67295007929518,4.31519076169296,0.972588110663805,0.35102657697697803,0.941171183757666,-5.17401760855091
146,P2RY14,BMP10,,,PIK3CA,,P2RY14,-0.550068199984802,5.634473614662469,-0.55569008459598,0.589206772829985,0.9653887445846892,-5.456430513281161
147,P2RY8,INHA,,,PIK3CD,,P2RY8,-1.09721446933598,4.9680911197748,-1.2181635430562199,0.24787469494428002,0.9254912179796791,-4.94827607890657
148,P2RY13,GDF10,,,PIK3R1,,P2RY13,2.4085879769626404,3.4351909623226202,2.52556865284813,0.0276117090315337,0.7879636232605991,-3.29452925477235
149,LPAR4,GDF11,,,PIK3R2,,LPAR4,0.164264278672909,6.13914768862918,0.267218068200549,0.7940937657468121,0.985992214531076,-5.56617625121629
150,GPR35,MSTN,,,PIK3R3,,GPR35,0.0843245838111626,5.803630146652809,0.10314384676940198,0.919648440089854,0.9926402660938309,-5.59468593757933
151,CNR1,INHBA,,,AKT1,,CNR1,0.0615387386128479,7.522223025680701,0.0745744310713637,0.9418512774722941,0.995484237622618,-5.59707585936774
152,CNR2,INHBB,,,AKT2,,CNR2,1.0827603704495201,5.7187637610365405,1.27161870761112,0.22894368501520604,0.9239064119120759,-4.89410420787251
153,PTAFR,GDF1,,,AKT3,,PTAFR,-0.602965848267846,6.7477354534930996,-0.7851420400086121,0.4484466714046261,0.950061682540906,-5.31792032466781
154,GNRHR,GDF3,,,MTO,,GNRHR,0.42636761720231897,3.248343340556,0.36800426528997293,0.719640044070553,0.9784859605968229,-5.536325111666519
155,TRH,NODAL,,,,,TRH,-0.5913101230428729,2.9791217673266805,-0.659756460420363,0.522570368606396,0.9577352838097181,-5.39898668028531
156,TRHR,GDF9,,,,,TRHR,1.4506962347369599,2.44072515950171,1.32716393355835,0.210528895263751,0.919859950574173,-4.836068212464361
157,GHSR,INHBC,,,,,GHSR,-0.7741896594519121,5.34193837138601,-0.7403495917139591,0.474122657718229,0.954702018014387,-5.34833032197747
158,KISS1R,INHBE,,,,,KISS1R,-1.41385834128375,5.75249042260175,-1.31837724981598,0.21335846966914002,0.919859950574173,-4.845364271704191
159,MTNR1A,AMH,,,,,MTNR1A,0.101969124461137,2.9180885102491096,0.11910322635252801,0.907275212190527,0.9906029188034691,-5.59301709511032
160,MTNR1B,BMP2,,,,,MTNR1B,0.181072985261918,3.39263644101856,0.197887723160043,0.8466320540577559,0.9878253617573192,-5.5812834394246105
161,GPR50,BMP4,,,,,GPR50,-0.9655223033625541,3.534644600885,-1.4682203280912802,0.16920018542140197,0.910711646310028,-4.68121621409826
162,S1PR1,GDF5,,,,,S1PR1,-0.0943731404614745,6.51239880732653,-0.138624417224564,0.892175583711162,0.989444241264051,-5.590650931744619
163,LPAR1,GDF6,,,,,LPAR1,-0.17575193222772098,8.72047105343184,-0.25889812958876895,0.800348463400148,0.986737213980295,-5.56822414948511
164,S1PR3,GDF7,,,,,S1PR3,0.34050370881833397,7.3362672414993,0.46422628634298496,0.651261650552338,0.9727464504057701,-5.49925184203345
165,LPAR2,BMP15,,,,,LPAR2,0.785375671124748,5.336010550810281,0.729992825073812,0.48018801924636206,0.955106729471035,-5.35513455371612
166,S1PR2,BMP5,,,,,S1PR2,0.0345268985052476,4.46067130424537,0.0406859660136875,0.9682530306460029,0.9979523429902059,-5.598915262971509
