,1,2,3,4,5,6,symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
47,C5AR1,IL7,MAPK8,CXCL8,GH2,,GH2,-2.0441582677870302,3.7349148913921297,-3.5428988359581,0.00439641722536594,0.588423221115314,-1.8546215833532802
48,C3AR1,IL9,MAPK10,CXCL1,CSH1,,CSH1,0.36803319756615005,2.70700729127595,0.532183756408887,0.604858244743332,0.968370911451122,-5.468130082166881
49,FPR3,IL21,MAPK1,CXCL3,LEP,,LEP,2.30131986935159,2.8179977599575095,2.13189486977724,0.055640091167069,0.827792093026838,-3.84301723120617
50,FPR2,TSLP,MAPK3,CLK,THPO,,THPO,-0.607317438524537,3.1198938682086097,-0.6306506743918721,0.540757374875101,0.9607001042395,-5.41597020013788
51,APLN,IL3,FOS,,PRL,,PRL,1.53644275494991,4.16930241437357,1.85048622728035,0.0904234718879411,0.8633695197115241,-4.21642189788927
52,APLNR,IL5,JUN,,EGF,,EGF,0.12039543065988799,4.73659607082615,0.18478823348509,0.8566551748076959,0.987993190658461,-5.5836363158594295
53,CCK,CSF2,IL6,,PDGFA,,PDGFA,0.150648187578207,7.785026227700981,0.276993061299496,0.7867644175487,0.984138477159442,-5.5636886469868205
54,CCKAR,IL13,IL12A,,PDGFB,,PDGFB,-0.360688074260585,6.49835287826553,-0.7930182553562479,0.444026067471255,0.950061682540906,-5.31240975586996
55,CCKBR,EPO,IL12B,,IL2RA,,IL2RA,0.0234784304796083,4.52645177098132,0.0234771098420786,0.981677310718413,0.9979523429902059,-5.599435367779139
56,EDN2,GH1,IL23A,,IL2RB,,IL2RB,-0.712411819481394,4.533650325542901,-0.7105490813180201,0.49170413495232396,0.956718672112875,-5.36767586066044
57,EDN3,GH2,TNF,,IL2RG,,IL2RG,-0.9288193040227471,4.704382107880639,-0.784566348673618,0.448770894736751,0.950061682540906,-5.31832120262308
58,EDNRA,CSH1,IL10,,IL3RA,,IL3RA,-0.9747906211266351,3.49073708252285,-1.42325263768102,0.18156060734084195,0.910711646310028,-4.73169587764685
59,EDNRB,CSH2,IRF1,,IL4R,,IL4R,-0.822859130650384,5.54836711470839,-0.781668415165606,0.450405275881872,0.950061682540906,-5.32033521161575
60,MC1R,PRL,IRF8,,IL5RA,,IL5RA,-1.6377695753953099,4.45268261822055,-2.17462809101105,0.0516162633629831,0.827792093026838,-3.78466070445144
61,MC2R,THPO,SFTPA1,,IL6R,,IL6R,1.6396064583888799,6.42128535176169,3.28069658178208,0.00703999245535419,0.670313280363404,-2.22035557879098
62,MC3R,CSF3,SFTPA2,,IL7R,,IL7R,-0.881839179211008,4.99530740696488,-0.897421580685254,0.38813072090861606,0.947009639747,-5.23486408914719
63,MC4R,LEP,GNAI1,,IL9R,,IL9R,-0.0625542557691787,5.810977668235941,-0.173975979404983,0.864948141412227,0.987993190658461,-5.58545782475927
64,MC5R,IL6,GNAI3,,IL10RA,,IL10RA,0.0719835714837371,6.462473725769151,0.119592602327392,0.9068961877233341,0.990568314317095,-5.59296214464659
65,NPY1R,IL11,GNAI2,,IL10RB,,IL10RB,0.5163787097426961,4.9670893114212396,0.5864181506877889,0.569071936300541,0.963533309258848,-5.44042149746854
66,NPY2R,IL12A,CXCL8,,IL11RA,,IL11RA,-0.955196880264219,5.823489268316769,-1.74406099811306,0.108131412340777,0.8796141582914669,-4.35153794662552
67,NPY4R,IL12B,CXCL5,,IL12RB1,,IL12RB1,0.25594974202399695,4.9664331576056,0.24805677308645602,0.8085205203241751,0.9872274807680459,-5.57079675151267
68,NPY4R2,IL23A,CXCL6,,IL12RB2,,IL12RB2,2.20800595539837,3.72231244805552,2.84011144740205,0.0156337893071912,0.758314507714597,-2.8464263225722
69,NPY5R,IL27,NOD1,,IL13RA1,,IL13RA1,-1.03156198054839,8.55806219088292,-1.40893649990752,0.18565228575107198,0.910711646310028,-4.74755329857309
70,GPR83,IL31,IL1A,,IL13RA2,,IL13RA2,0.692556718325596,5.10119845024946,0.5059757877813429,0.622554983989351,0.97082539126336,-5.48061035351787
71,PYY,CLCF1,NOS,,IL15RA,,IL15RA,-0.414082310947062,6.13512816026415,-0.571079531236366,0.579075990720771,0.963942315229958,-5.44851360501647
72,PPY,CNTF,,,IL20RA,,IL20RA,-2.12909317590423,4.43160947946108,-2.54452890935708,0.026684813326726002,0.7879636232605991,-3.26765360378267
73,NTS,CTF1,,,IL20RB,,IL20RB,-1.2200943936868,3.70305701106641,-1.07969350887428,0.30268450430589394,0.9330058048213691,-5.08044343384275
74,NTSR1,LIF,,,IL21R,,IL21R,-0.0968492123923506,5.170051140111809,-0.0951491086907729,0.9258552636212459,0.9930475838039631,-5.59543201870127
75,NTSR2,OSM,,,IL22RA1,,IL22RA1,-0.0594290254110286,5.70176588865198,-0.128387008065805,0.90008907290583,0.989766494074782,-5.5919363591024105
76,OPRD1,IL10,,,IL22RA2,,IL22RA2,-0.293808740404722,3.1743828081465204,-0.233360547461181,0.819636166603981,0.987595915630745,-5.574110492710591
77,OPRK1,IL19,,,IL23R,,IL23R,0.129882680356893,3.31955889249973,0.133727449759238,0.895959459332851,0.989460600142802,-5.591278057854481
78,OPRM1,IL20,,,IL27RA,,IL27RA,-0.19344322188226998,4.36773008262169,-0.15295443637427697,0.8811191875439909,0.989020385124608,-5.588686754306519
79,OPRL1,IL24,,,IL6ST,,IL6ST,0.0680092740856875,10.883776021170402,0.143064437002362,0.8887471988498651,0.989444241264051,-5.59006290660398
80,CORT,IL22,,,IFNAR1,,IFNAR1,0.129471014909,7.76481731765365,0.312045080951566,0.76066308811224,0.9810985782005841,-5.55404604488998
81,SSTR1,IL26,,,IFNAR2,,IFNAR2,-0.5173089091320949,7.0691449619863995,-0.969466058671871,0.35251530346681603,0.941171183757666,-5.17662580124841
82,SSTR2,IFNL2,,,IFNGR1,,IFNGR1,0.34251491386084104,10.309450968056199,0.8445286832521149,0.415817759986119,0.94922419816725,-5.2751859470252995
83,SSTR3,IFNL3,,,IFNGR2,,IFNGR2,0.0970581408427975,8.241955788868179,0.243098268571753,0.812266164993096,0.987371415176145,-5.5719371593340306
84,SSTR4,IFNL1,,,IFNLR1,,IFNLR1,0.7987610641771491,4.47615693642337,0.63838610187183,0.535888911346936,0.9601894282680279,-5.41152529241712
85,SSTR5,IFNA1,,,OSMR,,OSMR,-0.648706193335228,4.288250995343581,-0.8123418757450941,0.433300835303179,0.950061682540906,-5.29868542830021
86,TAC1,IFNA2,,,LIFR,,LIFR,0.5258092748920801,10.578754196917199,1.08485245072275,0.30048886301682,0.9330058048213691,-5.07574001665859
87,TAC3,IFNA4,,,CRLF2,,CRLF2,0.46230703532581796,4.231754453681,0.4134670900065421,0.686967793329103,0.9757588629534699,-5.519841031280099
88,TAC4,IFNA5,,,CNTFR,,CNTFR,0.8080356082370379,5.752216607949361,1.0831353924744,0.30121829920296195,0.9330058048213691,-5.07730741724064
89,TACR1,IFNA6,,,CSF2RA,,CSF2RA,-0.39875452035729,4.45819351244811,-0.379658851330546,0.711205440146767,0.977761839057742,-5.53227681129005
90,TACR2,IFNA7,,,CSF2RB,,CSF2RB,1.20300229512524,4.98743179919889,2.1810385267303602,0.0510369836379507,0.827792093026838,-3.7758755516250004
91,TACR3,IFNA8,,,CSF3R,,CSF3R,-0.309650082652928,7.158101766983321,-0.758972742826693,0.463337259868098,0.9521143848887421,-5.33587979851415
92,AVPR1A,IFNA10,,,EPOR,,EPOR,0.475053490059455,7.40156939658728,1.1773655011861999,0.263144880909567,0.928569747999569,-4.98846863479697
93,AVPR1B,IFNA13,,,GHR,,GHR,0.330120427039291,6.063021884227389,0.5756610622397671,0.5760780339729449,0.963638481857192,-5.44611755852909
94,AVPR2,IFNA14,,,LEPR,,LEPR,-0.0048367279220640205,4.8869237673293,-0.004472597168566171,0.996509029319128,0.999600588701953,-5.599685588436249
95,OXTR,IFNA16,,,MPL,,MPL,0.8625910803543859,3.42113356512766,0.938443296769927,0.36755487477163,0.9460432284853141,-5.20216439218021
96,GAL,IFNA17,,,PRLR,,PRLR,0.12884682883308501,4.77336480604189,0.150639109681783,0.882903871650476,0.989256300631274,-5.5890171295286395
97,GALR1,IFNA21,,,EGFR,,EGFR,-2.42921397990232,5.82470756509978,-2.59664271144943,0.0242913290407484,0.7879636232605991,-3.19365374855317
98,GALR2,IFNB1,,,PDGFRA,,PDGFRA,1.8906690723551798,7.3516437461900495,1.5443352101036498,0.149913078156681,0.9058462139640521,-4.59354743397195
99,GALR3,IFNW1,,,PDGFRB,,PDGFRB,-0.9562382433622159,5.05674689517731,-1.1654268300903998,0.267750425525152,0.930600318766436,-5.00003640097566
100,F2,IFNK,,,JAK1,,JAK1,0.294115375481978,10.392354630639199,0.5349600920411189,0.6029986341045649,0.968370911451122,-5.466773079319741
101,CTSG,IFNE,,,JAK2,,JAK2,1.33986229332603,5.04917220490301,1.15485459814924,0.27188117509015197,0.930600318766436,-5.010205827213531
102,GZMA,IFNG,,,JAK3,,JAK3,-0.582590262556417,5.30303142293608,-0.54044406460852,0.5993340439137379,0.9681291538086111,-5.46407307249915
103,PLG,IL1A,,,TYK2,,TYK2,0.475016582722875,6.72768916158837,0.681722476474954,0.50908418797581,0.9577352838097181,-5.3857050747792306
104,PRSS3,IL1B,,,STAT1,,STAT1,-0.0907117015795009,9.29394604350936,-0.21682268923589104,0.8321940851884,0.987595915630745,-5.57760007383699
105,PRSS2,IL1RN,,,STAT2,,STAT2,-0.25347576085630397,9.0091286463175,-0.5347771827818211,0.603121058091443,0.968370911451122,-5.466862685907
106,PRSS1,IL36RN,,,STAT3,,STAT3,0.103870233593325,9.35076192535698,0.21701611179888897,0.832046921599185,0.987595915630745,-5.57756072795368
107,F2R,IL36A,,,STAT4,,STAT4,-0.9127971079327929,5.9642508366435,-0.862262553824697,0.40638998372817897,0.9483421017481759,-5.26190108011267
108,F2RL1,IL36B,,,STAT5A,,STAT5A,-0.0713219570969583,6.9510550467753305,-0.150647564767677,0.8828973531235831,0.989256300631274,-5.58901593219339
109,F2RL2,IL36G,,,STAT5B,,STAT5B,0.45402043093785704,8.02574272174311,1.09931524958618,0.29439785324129,0.9327409955587059,-5.062460700342809
110,F2RL3,IL1F10,,,STAT6,,STAT6,0.394339135052384,7.66599121529819,0.7064649244999921,0.494144369340503,0.956718672112875,-5.37027134364372
111,PARD3,IL37,,,CISH,,CISH,0.40282662123978896,4.55113470621452,0.392150588168853,0.7022094210772399,0.9771234631858701,-5.52780164541649
112,HCRT,IL18,,,SOCS1,,SOCS1,-1.2520771759645901,4.835547865240019,-1.38573608828955,0.192447384793543,0.9114403363275109,-4.77302702143469
113,HCRTR1,IL33,,,SOCS2,,SOCS2,1.5205836011053702,6.05432625449536,2.12072747960114,0.0567395241064378,0.827792093026838,-3.85820588625834
114,HCRTR2,IL17A,,,SOCS3,,SOCS3,-0.29327981532534003,7.10006387439577,-0.4366783051397079,0.670534597222962,0.9753461004207991,-5.51071035729619
115,NPFF,IL17F,,,SOCS4,,SOCS4,0.17149380206450499,7.76106853151471,0.274211467054213,0.7888479232542321,0.984624151875366,-5.56440548709608
116,NPFFR1,IL17B,,,SOCS5,,SOCS5,-0.33995816810961,7.69145273353001,-0.8434007933387829,0.4164223065738571,0.94922419816725,-5.27602281034198
117,NPFFR2,IL17C,,,SOCS7,,SOCS7,-0.9207805601571021,8.49820442551204,-2.09292727703888,0.0595661342101387,0.837451685892394,-3.89590046199866
118,UTS2,IL17D,,,SOCS6,,SOCS6,-0.30147098667989003,6.72595339337747,-0.7156378424458921,0.488673970264697,0.9559520436927171,-5.3644230559257995
119,UTS2R,IL25,,,BCL2,,BCL2,-0.202935939159824,7.7216373361559105,-0.267727676211844,0.79371114044221,0.985992214531076,-5.56604873886733
120,NMU,IL16,,,MCL1,,MCL1,-0.23799478255665601,9.7459735477545,-0.567176130909056,0.581636763950024,0.964200531795001,-5.45054085552991
121,NMUR1,IL32,,,BCL2L1,,BCL2L1,-0.39124487233180105,6.89773998093284,-0.86136569380737,0.406863273445701,0.9483421017481759,-5.26257864711116
122,NMUR2,IL34,,,PIM1,,PIM1,0.128691133385459,7.67869716836908,0.254566250024655,0.8036108527193829,0.9872274807680459,-5.569265113522331
123,MCHR1,CSF1,,,MYC,,MYC,1.61198350823633,5.74423982241738,1.4076520072507301,0.18602316360963103,0.910711646310028,-4.7489709462522995
124,MCHR2,TNF,,,CCND1,,CCND1,0.331060882343769,5.93428153829675,0.32175497720869395,0.7534855226859571,0.9810985782005841,-5.551175744314669
125,FSHB,LTA,,,CCND2,,CCND2,-0.636068549458326,7.07734055266426,-1.29896513312845,0.21972026635916103,0.921737711276713,-4.86574917051192
126,FSHR,LTB,,,CCND3,,CCND3,1.49094445860132,7.31444157526407,2.4340582167869,0.0325456002244993,0.805537868426815,-3.4238088707632404
127,TSHB,TNFSF14,,,CDKN1A,,CDKN1A,0.27640116132450704,7.59517236727145,0.524269341722899,0.610175367748843,0.96975310707861,-5.471961814681389
128,LHCGR,FASLG,,,AOX1,,AOX1,0.829687897152739,5.46162142849388,1.4044499143535,0.18695042786961202,0.910792519669303,-4.75250127795288
129,TSHR,TNFSF15,,,GFAP,,GFAP,-0.39644817376877795,12.076584994853599,-0.480221380372039,0.640190478190057,0.9727464504057701,-5.4922908273196605
130,PTGDR,TNFSF10,,,STAM2,,STAM2,1.04134049432243,7.1991606024116095,1.3541934947660903,0.20201753611979198,0.9152176918647,-4.807205966594901
131,PTGER1,EDA,,,STAM,,STAM,-0.35487575574827296,9.409646918169999,-0.7105593453533101,0.491698011587532,0.956718672112875,-5.3676693208387
132,PTGER2,NGF,,,PTPN2,,PTPN2,-0.26583171431568,7.9133019902585495,-0.651317173963042,0.527806773527308,0.958083577738266,-5.40398354779515
133,PTGER3,TNFSF11,,,PTPN6,,PTPN6,0.0459615437297449,6.37297911967394,0.111749730981011,0.912973372299968,0.9923666386195881,-5.5938157377117
134,PTGER4,TNFSF12,,,IRF9,,IRF9,0.258215568684311,6.578936555204719,0.40653075340852796,0.691911934286403,0.9761369221784391,-5.522476139702309
135,PTGFR,CD70,,,CREBBP,,CREBBP,0.0990737883196786,8.60249320124896,0.221862809078337,0.828361561200899,0.987595915630745,-5.57656347206926
136,PTGIR,TNFSF8,,,EP300,,EP300,0.371036044181317,7.63075169436678,0.673887169749416,0.513870850080215,0.9577352838097181,-5.39048819351095
137,TBXA2R,CD40LG,,,PIAS1,,PIAS1,0.5172940133484699,7.999098243362321,1.09055539091287,0.29807575519614504,0.9327409955587059,-5.07052017439082
138,ADORA1,TNFSF9,,,PIAS2,,PIAS2,-0.757792397380711,7.5765551311138495,-1.83962620238195,0.0921013388453606,0.8633695197115241,-4.23038379915788
139,ADORA2A,TNFSF4,,,PIAS3,,PIAS3,0.348151379402308,7.340083562503519,0.6521545223292601,0.5272858598542159,0.957812438024398,-5.40349039434687
140,ADORA2B,TNFSF18,,,PIAS4,,PIAS4,-0.00662414948306544,6.1287609692393605,-0.00778888048898357,0.9939206345006201,0.999295113048749,-5.599666432903219
141,ADORA3,TNFSF13,,,FHL1,,FHL1,0.190600826832309,11.1157909126014,0.346047257051485,0.735635757991312,0.979480546411414,-5.543617945492799
142,P2RY2,TNFSF13B,,,PTPN11,,PTPN11,-0.216490183050045,10.4537187281165,-0.387848255027867,0.705302513562983,0.9773620627924459,-5.5293588276522
143,P2RY1,TGFB1,,,GRB2,,GRB2,-0.004036935108578279,9.31042101257687,-0.00977108487161753,0.992373535402262,0.999158741488508,-5.59965003568209
144,P2RY4,TGFB2,,,SOS1,,SOS1,-0.710050524722114,8.24394045629204,-1.10514486896202,0.29196945488452697,0.9327409955587059,-5.05706933662975
145,P2RY6,TGFB3,,,SOS2,,SOS2,0.540494496295489,8.3266690825857,1.1892690892334798,0.258614942961993,0.928569747999569,-4.97684692339336
146,LPAR6,GDF15,,,HRAS,,HRAS,0.893351815280158,7.12917219879842,1.95355144170878,0.0758384572521692,0.860497770869101,-4.082119729251899
147,P2RY10,GDF2,,,RAF1,,RAF1,0.472254401970106,7.897051383996379,1.1445309432219,0.27596247090624,0.930600318766436,-5.02006822460554
148,P2RY14,BMP10,,,PIK3CA,,PIK3CA,0.173327992110924,6.28328182046126,0.335131780018797,0.743637039055216,0.980491692847448,-5.54708048061067
149,P2RY8,INHA,,,PIK3CD,,PIK3CD,-1.42101054281698,6.1888221105692605,-1.66704357789321,0.12282981439142801,0.8915298498500949,-4.44677350934892
150,P2RY11,BMP3,,,PIK3CB,,PIK3CB,-0.379504489062969,9.23947415072816,-0.723586261429874,0.483963942492315,0.9559520436927171,-5.3593004750558
151,P2RY13,GDF10,,,PIK3R1,,PIK3R1,0.801872406664234,9.12892172080325,1.61970511564304,0.132720615822605,0.8986749749695391,-4.50415092728899
152,LPAR4,GDF11,,,PIK3R2,,PIK3R2,0.105347767921902,7.45023834657482,0.23809202380577102,0.816052833585135,0.9875814194313308,-5.57306545886702
153,GPR35,MSTN,,,PIK3R3,,PIK3R3,0.0787977432232054,8.5306046834003,0.16051129908790102,0.8752990862149019,0.988472813397803,-5.5875735682657
154,CNR1,INHBA,,,AKT1,,AKT1,-0.513009158742483,6.248275852848259,-0.7824314061221149,0.449974591709658,0.950061682540906,-5.31980558571075
155,CNR2,INHBB,,,AKT2,,AKT2,1.7468899839664,6.12128252094513,2.65676852150873,0.021791094727305997,0.7879636232605991,-3.1080813901765496
156,PTAFR,GDF1,,,AKT3,,AKT3,0.7702612624244041,9.38497186546211,1.73536757809943,0.109707750348437,0.88061479331726,-4.36239965640652
