,1,2,3,4,5,6,symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
11,DRD5,CCL13,NLRP3,BCL2L13,IL23A,GABRD,CCL13,-2.2203394327876,3.40753209933831,-2.06585738730749,0.0624453991360398,0.842934103132848,-3.9324393644417204
12,HRH1,CCL7,IL1B,NFKB2,IL24,GABRE,CCL7,-1.76674649401922,2.4843253640714704,-1.6887491712887999,0.118517160584036,0.886475243943484,-4.42016379789628
13,HRH2,CCL2,C1QA,NFKBIA,IFNA1,GABRQ,CCL2,-1.04931632984106,3.5348463338290204,-0.852570312652736,0.4115245483021429,0.948810998565421,-5.26919127501225
14,HRH3,CCL11,C1QB,NFKB1,IFNA2,GABRP,CCL11,-0.19856266248211302,4.98763393248188,-0.32126172555097804,0.753849558230463,0.9810985782005841,-5.55132362984882
15,HRH4,CCL24,C1QC,RELA,IFNA4,GABRR1,CCL24,1.4921727981913602,3.8674079497297003,1.30703639851831,0.21705656263494197,0.9205000995138,-4.857299088537269
16,HTR1A,CCL26,C1R,HBS1L,IFNA5,GABRR2,CCL26,-1.5378976900364598,3.6121989852130802,-1.16775796477726,0.26684623577571803,0.930600318766436,-4.9977846644009105
17,HTR1B,CCL27,C1S,EEF1A1,IFNA6,GABRR3,CCL27,-0.602660474222688,3.4672304521442996,-0.566994306469104,0.5817561940127329,0.964200531795001,-5.45063496935786
18,HTR1D,CCL28,C2,EEF1A2,IFNA7,SLC17A6,CCL28,2.39478243110508,5.54883134292824,2.8954577653466,0.0141407615684307,0.7371465733372629,-2.76738870314468
19,HTR1E,CCL18,C4A,HSF1,IFNA8,SLC17A8,CCL18,-1.62652002508375,2.91725030743895,-1.3706696079696399,0.196970456695632,0.9129357838852759,-4.78941881378583
20,HTR1F,CCL20,C4B,HSPA8,IFNA10,SLC17A7,CCL20,-0.619514168551974,2.59293393814044,-0.648141773996576,0.529784893883636,0.9588295046183192,-5.40584840178368
21,HTR2A,CXCL1,C3,HSPA1A,IFNA13,CHRNA7,CXCL1,-0.13984196327408602,5.83250171327008,-0.176181580836754,0.8632550428906121,0.987993190658461,-5.58509511126959
22,HTR2B,CXCL2,C5,HSPA2,IFNA14,GRIN1,CXCL2,-0.262940642740697,6.366605348478861,-0.28431529483304196,0.7812881557183009,0.9834854352990771,-5.56176759485929
23,HTR2C,CXCL3,SERPING1,HSPA1L,IFNA16,GRIN2A,CXCL3,1.39134461372726,5.0635117678815,1.4131017660278502,0.184453897345818,0.910711646310028,-4.74295041290534
24,HTR4,CXCL5,C4BPA,HSPA1B,IFNA17,GRIN2B,CXCL5,0.40602592330146997,6.55617406911117,0.671623900319155,0.5152584444329921,0.9577352838097181,-5.3918604339493506
25,HTR5A,CXCL6,C4BPB,HSPA6,IFNA21,GRIN2C,CXCL6,1.19457000570882,3.02075407951509,0.8869208594456321,0.39352382970972705,0.9473263429225659,-5.2430355899551
26,HTR6,CXCL8,LY96,EEF1G,IFNB1,GRIN2D,CXCL8,-1.90297244653725,5.699844797908651,-1.62066499274583,0.1325132896357,0.8986749749695391,-4.50299665824208
27,HTR7,PPBP,TLR4,NAIP,IFNG,GRIN3A,PPBP,0.30035160623471,2.90501923050147,0.231776640366385,0.820836683491707,0.987595915630745,-5.5744556925108
28,TAAR9,PF4,CD14,CASP7,IFNE,GRIN3B,PF4,-0.983516222049261,4.98923596812405,-1.3189961921845,0.213158135767784,0.919859950574173,-4.84471084969952
29,TAAR6,PF4V1,TIRAP,NLRC4,IFNK,GRIA1,PF4V1,2.16958554803997,3.1307807160089802,2.40799902620499,0.0341008549973851,0.809028979027905,-3.46047113158487
30,TAAR1,CXCL9,MYD88,PYCARD,IFNL1,GRIA2,CXCL9,0.585798558002299,5.471857876743861,0.747687028383004,0.469854628881104,0.9546374984124659,-5.3434578362048795
31,TAAR8,CXCL10,IRAK4,CASP1,IFNL2,GRIA3,CXCL10,0.7886102689165629,3.87262343275356,0.5788050090530961,0.574025597718114,0.963533309258848,-5.44446297776469
32,TAAR5,CXCL11,IRAK1,IL18,IFNL3,GRIA,CXCL11,0.11859165014493199,3.5321200740302596,0.0662686726034267,0.948316663471747,0.996426288020544,-5.59762666778047
33,TAAR2,CXCL13,TRAF6,IL1B,IFNW1,,CXCL13,0.000212982591758948,3.4584025196468104,0.00017744464901362,0.9998614996415941,0.9999769848836629,-5.5996949972867505
34,AGTR1,CXCL12,NFKB1,TLR5,OSM,,CXCL12,0.542261796339092,7.44374245415969,0.5411759360824411,0.5988458491389189,0.9678055083336179,-5.463710774831541
35,AGTR2,CXCL16,RELA,TLR2,LIF,,CXCL16,-0.47676090219718603,6.49245754776767,-0.90910855228117,0.38218878692840896,0.946604134210758,-5.22567359803292
36,NMB,CXCL14,TICAM2,CD14,TSLP,,CXCL14,-1.2759879318648601,5.132399589912629,-1.25664714248897,0.23412452822107896,0.9239064119120759,-4.90944574272054
37,GRP,CXCL17,TICAM1,TLR4,CTF1,,CXCL17,1.1579832480714298,3.65515951686382,1.78416474757148,0.101120197201696,0.873627320787472,-4.30107951256546
38,NMBR,XCL1,IRF3,MYD88,CSF2,,XCL1,1.05916843711878,3.5317261827350497,1.19268856029119,0.25732506500196,0.928569747999569,-4.9734922969152695
39,BRS3,CX3CL1,MAPK12,IL6,CSF3,,CX3CL1,-0.0779585423520466,7.598752159556851,-0.20071033098510999,0.8444759492749859,0.987631596757682,-5.580755521364581
40,BDKRB1,IL2,MAPK13,IL12A,EPO,,IL2,-2.63834949391204,1.97492617603963,-2.79411138011935,0.0169934950930912,0.7709936884495359,-2.9121241445354302
41,BDKRB2,IL4,MAPK14,IL12B,GH1,,IL4,-1.51929267211766,3.8392912952591605,-1.28686165301348,0.223764565362886,0.9239064119120759,-4.87835170042712
42,C5AR1,IL7,MAPK8,CXCL8,GH2,,IL7,-0.39789831260889097,3.37012196759335,-0.336967771524958,0.742288983029418,0.980491692847448,-5.5465056660303995
43,C3AR1,IL9,MAPK10,CXCL1,CSH1,,IL9,-1.00667083497645,1.7844704765541202,-1.26231918929223,0.232150733544773,0.9239064119120759,-4.903648848603679
44,FPR1,IL15,MAPK9,CXCL2,CSH2,,IL15,-0.8013276465831091,4.6031548272802,-0.5312006342809,0.605517447774222,0.968370911451122,-5.4686090083997305
45,FPR3,IL21,MAPK1,CXCL3,LEP,,IL21,-1.14684202670708,3.60521070545984,-1.07017612454004,0.30676686410656895,0.9330058048213691,-5.089074106814469
46,FPR2,TSLP,MAPK3,CLK,THPO,,TSLP,2.6906109752164102,3.63529035614032,3.0163338983868098,0.011357235398764999,0.7216191143617141,-2.59497621764815
47,APLN,IL3,FOS,,PRL,,IL3,-0.0838265378816657,0.988083509273323,-0.17176747454089702,0.8666441752773291,0.987993190658461,-5.58581646476364
48,APLNR,IL5,JUN,,EGF,,IL5,-0.566971472806234,2.30420668945127,-0.5247084028596289,0.609879776741437,0.96975310707861,-5.4717506675721905
49,CCK,CSF2,IL6,,PDGFA,,CSF2,0.7490207141731641,5.212715895045781,1.00935545293154,0.33383493743625103,0.9366879037328141,-5.14278551414463
50,CCKAR,IL13,IL12A,,PDGFB,,IL13,0.8139926754728108,5.25013198982461,0.900665044662508,0.386475283460703,0.947009639747,-5.23232356863073
51,CCKBR,EPO,IL12B,,IL2RA,,EPO,2.01126069735751,4.04469517798594,1.80546838712933,0.0975652085497913,0.868392436449489,-4.27404650144698
52,EDN2,GH1,IL23A,,IL2RB,,GH1,-1.1137274821288703,3.35946062943224,-0.971663931893491,0.351466792088435,0.941171183757666,-5.17479039692288
53,EDN3,GH2,TNF,,IL2RG,,GH2,-2.0441582677870302,3.7349148913921297,-3.5428988359581,0.00439641722536594,0.588423221115314,-1.8546215833532802
54,EDNRA,CSH1,IL10,,IL3RA,,CSH1,0.36803319756615005,2.70700729127595,0.532183756408887,0.604858244743332,0.968370911451122,-5.468130082166881
55,MC1R,PRL,IRF8,,IL5RA,,PRL,1.53644275494991,4.16930241437357,1.85048622728035,0.0904234718879411,0.8633695197115241,-4.21642189788927
56,MC2R,THPO,SFTPA1,,IL6R,,THPO,-0.607317438524537,3.1198938682086097,-0.6306506743918721,0.540757374875101,0.9607001042395,-5.41597020013788
57,MC3R,CSF3,SFTPA2,,IL7R,,CSF3,0.110495098894873,2.7308283152726798,0.125729283524084,0.9021453713573371,0.989766494074782,-5.59225400551761
58,MC4R,LEP,GNAI1,,IL9R,,LEP,2.30131986935159,2.8179977599575095,2.13189486977724,0.055640091167069,0.827792093026838,-3.84301723120617
59,MC5R,IL6,GNAI3,,IL10RA,,IL6,-1.07748023568951,5.086544451374491,-1.6088385255167201,0.13508766781710402,0.8996192815218951,-4.51719117499175
60,NPY1R,IL11,GNAI2,,IL10RB,,IL11,0.0863462121848713,4.813408763432309,0.08095096180333701,0.936890574010622,0.994675846757725,-5.59660895861598
61,NPY2R,IL12A,CXCL8,,IL11RA,,IL12A,-2.62442684744978,2.44888484950552,-3.1561228873117995,0.008816822704936209,0.714980404002396,-2.39632692816557
62,NPY4R,IL12B,CXCL5,,IL12RB1,,IL12B,-2.28077074526907,3.1196509326502997,-1.91013874560377,0.0816955303821369,0.8633695197115241,-4.1390742071222
63,NPY4R2,IL23A,CXCL6,,IL12RB2,,IL23A,-0.119055989293933,4.6831056223327305,-0.104209004434532,0.9188219010215491,0.9926402660938309,-5.59458200318674
64,NPY5R,IL27,NOD1,,IL13RA1,,IL27,-0.882867515728925,4.8965487701882005,-0.859717077866243,0.407734253232615,0.9483421017481759,-5.2638225746513205
65,PYY,CLCF1,NOS,,IL15RA,,CLCF1,-0.557443304775526,4.17929501061709,-0.524271918774832,0.610173632578189,0.96975310707861,-5.471960575849759
66,PPY,CNTF,,,IL20RA,,CNTF,0.17537410436170298,4.62153993154629,0.207514663534336,0.839283802314271,0.987595915630745,-5.57945240999558
67,NTS,CTF1,,,IL20RB,,CTF1,-0.7198711545849571,3.50425982894422,-0.696507915922842,0.500124327733007,0.9576633890214391,-5.376542278331491
68,NTSR1,LIF,,,IL21R,,LIF,-0.21300627640257103,3.4054756987384303,-0.31637691406143503,0.7574580509765481,0.9810985782005841,-5.5527761801408495
69,NTSR2,OSM,,,IL22RA1,,OSM,-2.2284737828847203,3.61472843064427,-3.07625854866131,0.0101884432167428,0.7216191143617141,-2.50969454330483
70,OPRD1,IL10,,,IL22RA2,,IL10,-1.41604570676252,3.4755064555603497,-1.3549865091746203,0.20177218285774898,0.9152176918647,-4.80635318840872
71,OPRK1,IL19,,,IL23R,,IL19,-0.734692666856818,3.94734183588035,-0.800367930744476,0.43992658063402795,0.950061682540906,-5.307223930157769
72,OPRM1,IL20,,,IL27RA,,IL20,0.714238822324042,4.003501159273569,0.765519836616774,0.45958275076279603,0.9515970930412991,-5.331437310633981
73,OPRL1,IL24,,,IL6ST,,IL24,-0.8415558432554029,4.79652552704234,-1.1434162756099,0.27640596380522997,0.930600318766436,-5.02112905391608
74,CORT,IL22,,,IFNAR1,,IL22,0.017717238619150002,3.9101462238685603,0.0233070003573436,0.981810046263188,0.9979523429902059,-5.59943911668656
75,SSTR1,IL26,,,IFNAR2,,IL26,-2.1858313937349902,2.67099312237526,-1.7477802596114098,0.107463251461218,0.878435949675663,-4.34688260949815
76,SSTR2,IFNL2,,,IFNGR1,,IFNL2,0.117254481284412,4.54294037518603,0.143612169854814,0.888324426407364,0.989444241264051,-5.589989086971039
77,SSTR4,IFNL1,,,IFNLR1,,IFNL1,0.41251222787005,5.05889421420691,0.460872433238334,0.6535943063875022,0.9727464504057701,-5.500682804471579
78,SSTR5,IFNA1,,,OSMR,,IFNA1,-0.7594694359523341,2.82445366685917,-0.7013039425980451,0.4972385031400179,0.9573948732861021,-5.37353179551312
79,TAC1,IFNA2,,,LIFR,,IFNA2,-1.2494574120471298,2.23630877652503,-0.935934104765982,0.36879091416702897,0.9460432284853141,-5.2041997641539695
80,TAC3,IFNA4,,,CRLF2,,IFNA4,0.31535271990701896,4.0612627137824795,0.37137122584330395,0.717199272825667,0.978459268662328,-5.535168183096009
81,TAC4,IFNA5,,,CNTFR,,IFNA5,-0.9668203317556429,3.54394775961732,-0.9188915849484379,0.37726382853826596,0.9460432284853141,-5.217903137183161
82,TACR2,IFNA7,,,CSF2RB,,IFNA7,-1.49297445735791,4.1819272557995895,-1.3499607382691101,0.20333130241586103,0.9152176918647,-4.81175197221117
83,TACR3,IFNA8,,,CSF3R,,IFNA8,0.24419313433072798,2.56192031454237,0.22601301405684698,0.8252092106248992,0.987595915630745,-5.575692193520481
84,AVPR1A,IFNA10,,,EPOR,,IFNA10,-0.546570152456905,5.69602583629745,-1.00146967937077,0.33746934844054605,0.9393083106290809,-5.14956376537359
85,AVPR2,IFNA14,,,LEPR,,IFNA14,-0.226307656975773,3.6374311273124302,-0.22029038481993501,0.829556744507793,0.987595915630745,-5.57688940447842
86,OXTR,IFNA16,,,MPL,,IFNA16,0.41814389071985103,4.09612446268954,0.46934856097359395,0.6477065158911129,0.9727464504057701,-5.4970471905712905
87,GAL,IFNA17,,,PRLR,,IFNA17,-1.12428207468096,5.02049153326439,-1.46591076067875,0.169817141074966,0.910711646310028,-4.68383324081051
88,GALR1,IFNA21,,,EGFR,,IFNA21,-0.524725923611773,2.46734600587347,-0.581495977272554,0.572272007418364,0.963533309258848,-5.44304009823951
89,GALR2,IFNB1,,,PDGFRA,,IFNB1,-3.5628273458134103,2.64896651769156,-6.242734081053901,5.5034149461986294e-05,0.13399140041472501,1.25803918891136
90,GALR3,IFNW1,,,PDGFRB,,IFNW1,1.2804874641616202,2.15285874718599,1.42963624771339,0.179760751673995,0.910711646310028,-4.72459137063269
91,F2,IFNK,,,JAK1,,IFNK,-1.16176347889994,2.50937604492125,-1.07021755946009,0.30674900169497804,0.9330058048213691,-5.08903666297464
92,CTSG,IFNE,,,JAK2,,IFNE,0.0387803426252589,4.1543327457156005,0.034170286114805,0.973334811446956,0.9979523429902059,-5.59914499848529
93,GZMA,IFNG,,,JAK3,,IFNG,0.224097997149892,3.69851777911723,0.242028352188719,0.813075022380636,0.9874979512538969,-5.5721802451414
94,PLG,IL1A,,,TYK2,,IL1A,1.3718692095816398,4.26854812209088,1.6757082263381398,0.121091813189748,0.8878403378063409,-4.436173421881709
95,PRSS3,IL1B,,,STAT1,,IL1B,-0.20624243930673,6.1324366673945905,-0.222967887942579,0.827521872322175,0.987595915630745,-5.576333037612191
96,PRSS2,IL1RN,,,STAT2,,IL1RN,0.43387707156023,5.76895931567788,0.6883609168468411,0.505049553188072,0.9577352838097181,-5.38161321329154
97,PRSS1,IL36RN,,,STAT3,,IL36RN,0.10565211068633,4.878773602278691,0.148047146312514,0.8849025925101991,0.989444241264051,-5.58938102675053
98,F2R,IL36A,,,STAT4,,IL36A,-0.23992861147771,4.15558132340517,-0.32958179506691804,0.7477174712331659,0.980563532220787,-5.5487994008575
99,F2RL1,IL36B,,,STAT5A,,IL36B,0.598679173229618,2.90575981477498,0.524004147117155,0.61035394087016,0.96975310707861,-5.4720892673223
100,F2RL2,IL36G,,,STAT5B,,IL36G,0.700917855491457,3.13298908157179,0.6720329823884201,0.515007475476038,0.9577352838097181,-5.391612715826629
101,F2RL3,IL1F10,,,STAT6,,IL1F10,-0.7279936748495459,3.27259617097875,-0.8197270437323969,0.4292471402695511,0.949946067385766,-5.29336385443572
102,PARD3,IL37,,,CISH,,IL37,-1.58574379119389,5.069164076307611,-1.787989749179,0.10047340124389399,0.873560560466868,-4.29623730535771
103,HCRT,IL18,,,SOCS1,,IL18,-0.18331432222879898,5.0184356490689295,-0.184113734381755,0.8571719989170891,0.987993190658461,-5.58375313654091
104,HCRTR1,IL33,,,SOCS2,,IL33,-0.550422054523319,3.57731052772618,-0.35182948939724296,0.7314103593449519,0.979050823279942,-5.541739848925941
105,HCRTR2,IL17A,,,SOCS3,,IL17A,0.43988377796489203,4.36433366782245,0.46785116368574997,0.648744851105561,0.9727464504057701,-5.4976940725833705
106,NPFF,IL17F,,,SOCS4,,IL17F,-1.48014149532795,2.3551091157929,-1.5533707277179198,0.147754696776572,0.9058462139640521,-4.58296227918379
107,NPFFR1,IL17B,,,SOCS5,,IL17B,-0.225469543890864,3.13037463988702,-0.24187619999519397,0.813190067963277,0.9874979512538969,-5.572214728168401
108,NPFFR2,IL17C,,,SOCS7,,IL17C,-1.4448016760267601,6.09349150169436,-1.9435016023928002,0.0771587496851985,0.861482330665805,-4.09535206611469
109,UTS2,IL17D,,,SOCS6,,IL17D,0.662506679696079,7.12469788527789,0.855410674056852,0.410015321198414,0.9484748411715179,-5.267062199275849
110,UTS2R,IL25,,,BCL2,,IL25,-0.8897032829447841,3.8398708818590896,-0.9108877550253079,0.38128978322402096,0.9462590831297091,-5.2242656353989805
111,NMU,IL16,,,MCL1,,IL16,0.00922975774139534,6.127432284939751,0.0162447892440369,0.987321108355637,0.9979523429902059,-5.59957069698879
112,NMUR1,IL32,,,BCL2L1,,IL32,-0.9549363506817959,2.90174791467175,-1.1218482719294498,0.28509617970781703,0.9327409955587059,-5.04149929292597
113,NMUR2,IL34,,,PIM1,,IL34,-2.1581203013776,4.08252662508945,-2.24160430185165,0.0458607929528692,0.8223329261061659,-3.6925001698301805
114,MCHR1,CSF1,,,MYC,,CSF1,0.7447444949631409,6.5517146147700895,0.964896458979506,0.354702458599144,0.941171183757666,-5.18043080711505
115,MCHR2,TNF,,,CCND1,,TNF,-1.90050032550245,4.57222705451256,-2.14714317490249,0.0541713688282855,0.827792093026838,-3.82223630608999
116,FSHB,LTA,,,CCND2,,LTA,-1.90557775569862,3.0477833637567504,-3.3286719383931,0.0064568150007622,0.6682079749823989,-2.15292284018865
117,FSHR,LTB,,,CCND3,,LTB,0.6642732488586129,5.80851249365116,0.651528510875692,0.527675272893508,0.9580022458021631,-5.40385913651456
118,TSHB,TNFSF14,,,CDKN1A,,TNFSF14,1.2113011503618898,3.35415184066518,1.60033971834556,0.136964680257027,0.9014082697639351,-4.52735515997495
119,LHCGR,FASLG,,,AOX1,,FASLG,-0.120666324972842,2.8500532024257006,-0.108266945346385,0.915673949850889,0.9926211537521629,-5.594176282271531
120,TSHR,TNFSF15,,,GFAP,,TNFSF15,0.035325363843171,4.83787337034846,0.0341985391470511,0.973312773204037,0.9979523429902059,-5.59914408862641
121,PTGDR,TNFSF10,,,STAM2,,TNFSF10,0.7269044097936059,6.31212487019784,1.06310691544433,0.30982583751730297,0.9330529820025821,-5.09544560601615
122,PTGER1,EDA,,,STAM,,EDA,-0.516879111654869,5.895025013194701,-1.03860093403525,0.320607071661549,0.9342401772649559,-5.117272664147559
123,PTGER2,NGF,,,PTPN2,,NGF,1.1356964292708402,4.84839827601737,1.4953018444548898,0.162107365483482,0.910711646310028,-4.65033703557456
124,PTGER3,TNFSF11,,,PTPN6,,TNFSF11,-2.35436659875039,3.5167170519931,-2.47291823251716,0.0303535805685865,0.796297964097091,-3.3690051756819903
125,PTGFR,CD70,,,CREBBP,,CD70,-0.48307233430695296,4.90329435724357,-0.7780390811216691,0.4524575508566239,0.950061682540906,-5.322848239771389
126,PTGIR,TNFSF8,,,EP300,,TNFSF8,0.450906809635056,3.94869982010397,0.35902596931372205,0.7261644152884941,0.979050823279942,-5.53936000496161
127,TBXA2R,CD40LG,,,PIAS1,,CD40LG,-0.10068410017078801,4.10173203870794,-0.121517480059392,0.9054055938029321,0.990157877602614,-5.59274382650812
128,ADORA1,TNFSF9,,,PIAS2,,TNFSF9,-1.1462754457148998,4.7757532211966796,-1.1215219429638401,0.28522926083733396,0.9327409955587059,-5.04180520851492
129,ADORA2A,TNFSF4,,,PIAS3,,TNFSF4,-0.684549369367044,5.25585239875093,-0.619749339398264,0.54766083082048,0.961649098722074,-5.4221493132513
130,ADORA2B,TNFSF18,,,PIAS4,,TNFSF18,1.4863327410240301,3.9379304171972596,1.5484076060703102,0.14893691548711,0.9058462139640521,-4.58878115755117
131,ADORA3,TNFSF13,,,FHL1,,TNFSF13,0.34294825625873,6.257655994318251,0.5116322883050711,0.618713889648807,0.9707219575293929,-5.477967271779231
132,P2RY2,TNFSF13B,,,PTPN11,,TNFSF13B,1.38505432923914,5.844425053803019,1.3852078915974702,0.19260447536026395,0.9114403363275109,-4.77360370548896
133,P2RY1,TGFB1,,,GRB2,,TGFB1,0.36204565118679904,3.8301901180801896,0.319479097715043,0.7551657128104129,0.9810985782005841,-5.55185623991421
134,P2RY4,TGFB2,,,SOS1,,TGFB2,-0.15141355880711901,6.9638910437665595,-0.238201835662883,0.815969720299897,0.9875814194313308,-5.57304095861323
135,P2RY6,TGFB3,,,SOS2,,TGFB3,-0.0361597453301634,5.70965582348462,-0.0500229304416311,0.9609734560085219,0.9979523429902059,-5.598516360291691
136,LPAR6,GDF15,,,HRAS,,GDF15,-1.27689846383354,3.97338562704417,-1.01467298700629,0.33140042515507595,0.935601531539593,-5.13819045482132
137,P2RY10,GDF2,,,RAF1,,GDF2,-0.0938862501660171,3.70599245910337,-0.10637790721426699,0.9171391892144599,0.9926211537521629,-5.5943670756073605
138,P2RY14,BMP10,,,PIK3CA,,BMP10,-1.1425374492680902,3.5072494402105496,-1.09160394812011,0.29763367963320597,0.9327409955587059,-5.06955810860359
139,P2RY8,INHA,,,PIK3CD,,INHA,-0.0187186753654114,5.12677185511959,-0.022919557078527,0.982112368365919,0.9979523429902059,-5.59944755349246
140,P2RY11,BMP3,,,PIK3CB,,BMP3,-0.5565326547231371,3.33797423996567,-0.478183444823236,0.641596081148954,0.9727464504057701,-5.4931902563157795
141,P2RY13,GDF10,,,PIK3R1,,GDF10,-0.623859261493052,5.33562582121782,-0.8251439774372309,0.42628977749193103,0.9493094903496719,-5.28943383582854
142,LPAR4,GDF11,,,PIK3R2,,GDF11,-0.26911773963984303,5.77161599245525,-0.31831113230847197,0.756028486855835,0.9810985782005841,-5.552203627859349
143,GPR35,MSTN,,,PIK3R3,,MSTN,-1.9689763703420502,3.6519317171112204,-1.4559516298036999,0.17249949792798702,0.910711646310028,-4.69508826430354
144,CNR1,INHBA,,,AKT1,,INHBA,0.6371367087210439,6.07968015528651,0.8121478296304001,0.43340768501895505,0.950061682540906,-5.29882468564574
145,CNR2,INHBB,,,AKT2,,INHBB,0.37738233512106106,4.55831347662491,0.35530388611928704,0.7288758614218629,0.979050823279942,-5.54059674711908
146,GNRHR,GDF3,,,MTO,,GDF3,-0.37917875695048103,4.44958506367941,-0.42925644732053003,0.6757702288724691,0.975388857012499,-5.51368219385068
147,TRH,NODAL,,,,,NODAL,0.37656515862407,4.69209402061482,0.546891218336501,0.5950405377740601,0.965942459918295,-5.460865653606451
148,TRHR,GDF9,,,,,GDF9,-0.0731711102462071,5.114364320337669,-0.10227165636983301,0.9203253143360641,0.992672125429567,-5.5947702494186995
149,GHSR,INHBC,,,,,INHBC,0.0423851995860165,6.02435239990352,0.0650731682194964,0.949247600598978,0.996484213590057,-5.59770060595521
150,KISS1R,INHBE,,,,,INHBE,0.278066116868158,2.1740242576034703,0.25962518901363,0.7998012924131279,0.98654338502186,-5.568047736278451
151,MTNR1B,BMP2,,,,,BMP2,1.23015923124229,5.4988267874022005,1.6509023140993202,0.126126561650616,0.8933772215923791,-4.46644037820381
152,GPR50,BMP4,,,,,BMP4,0.134000435248682,2.93391559428495,0.12465080512542098,0.902980010848396,0.989766494074782,-5.5923810141401695
153,S1PR1,GDF5,,,,,GDF5,0.860794900365226,4.7752326835474195,1.24881107636711,0.23687356433579299,0.9239064119120759,-4.9174233673775305
154,LPAR2,BMP15,,,,,BMP15,2.61652187837221,3.5622689742839504,2.99729710895706,0.0117560619285222,0.7216191143617141,-2.6221001424127297
155,S1PR2,BMP5,,,,,BMP5,0.7933920777589549,4.14920817965289,0.604576875196442,0.5573509455564959,0.9621767906603409,-5.43058322461549
156,S1PR4,BMP6,,,,,BMP6,0.9809875652700741,5.19404859131767,1.10701143743374,0.29119515294466103,0.9327409955587059,-5.05533840612364
157,LPAR3,BMP7,,,,,BMP7,-0.0371662883531547,7.04341958106205,-0.0636231074070949,0.950376865947453,0.996719842671237,-5.59778848272825
158,S1PR5,BMP8B,,,,,BMP8B,1.86201901597017,5.756836545524041,2.7284717211380802,0.0191394909529208,0.7873642172375072,-3.0058353543903
159,LTB4R,BMP8A,,,,,BMP8A,-1.09006883326979,3.62737067504031,-1.29853108553229,0.219864264128055,0.9219583588691279,-4.86620254956177
160,LTB4R2,CCR8,,,,,CCR8,0.33038155610041,4.1736448974325695,0.39951567713433295,0.6969274297900679,0.976542563959073,-5.525097284195679
161,MAS1,CCR9,,,,,CCR9,1.51428876668762,3.82253037905554,1.19579810508876,0.25615650355479797,0.9284026137013729,-4.9704354981784995
162,RXFP1,ACKR4,,,,,ACKR4,0.899870325731182,4.87859222131642,0.7710553122280741,0.456423514574325,0.9510164413375309,-5.32765482105287
163,RXFP2,CCR7,,,,,CCR7,-1.17756787747757,3.89854479972305,-1.32231568030979,0.21208634298066797,0.919859950574173,-4.84120281311104
164,RXFP3,CCR4,,,,,CCR4,-1.41123233220162,3.2079590657515498,-1.36846865013904,0.197638547626145,0.9134387307697259,-4.79180330714451
165,RXFP4,CCR5,,,,,CCR5,0.499234581049856,5.22805529753218,0.6447013237952329,0.5319329540447439,0.9594080536690078,-5.40785946156346
166,CYSLTR1,CCR3,,,,,CCR3,0.25108383835348896,2.75080940901264,0.32448491021182296,0.751471873236922,0.9810985782005841,-5.55035324441896
167,CYSLTR2,CCR2,,,,,CCR2,2.0410669972632,3.7188536679361097,1.57103648898067,0.143612564684153,0.90463242173066,-4.56216122199494
168,CALCR,CCR1,,,,,CCR1,-0.861204679512193,6.5030154603719605,-1.6473469686865698,0.126863151281485,0.8933772215923791,-4.47075816843756
