CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;ADRB2;ADRB3;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HRH3;HRH4;HTR1A;HTR1B;HTR1D;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;HTR4;HTR5A;HTR6;HTR7;TAAR9;TAAR6;TAAR1;TAAR8;TAAR5;TAAR2;AGTR1;AGTR2;NMB;GRP;NMBR;GRPR;BRS3;BDKRB1;BDKRB2;C5AR1;C3AR1;FPR1;FPR3;FPR2;APLN;APLNR;CCK;CCKAR;CCKBR;EDN2;EDN3;EDNRA;EDNRB;MC1R;MC2R;MC3R;MC4R;MC5R;NPY1R;NPY2R;NPY4R;NPY4R2;NPY5R;GPR83;PYY;PPY;NTS;NTSR1;NTSR2;OPRD1;OPRK1;OPRM1;OPRL1;CORT;SSTR1;SSTR2;SSTR3;SSTR4;SSTR5;TAC1;TAC3;TAC4;TACR1;TACR2;TACR3;AVPR1A;AVPR1B;AVPR2;OXTR;GAL;GALR1;GALR2;GALR3;F2;CTSG;GZMA;PLG;PRSS3;PRSS2;PRSS1;F2R;F2RL1;F2RL2;F2RL3;PARD3;HCRT;HCRTR1;HCRTR2;NPFF;NPFFR1;NPFFR2;UTS2;UTS2R;NMU;NMUR1;NMUR2;MCHR1;MCHR2;FSHB;FSHR;TSHB;LHCGR;TSHR;PTGDR;PTGER1;PTGER2;PTGER3;PTGER4;PTGFR;PTGIR;TBXA2R;ADORA1;ADORA2A;ADORA2B;ADORA3;P2RY2;P2RY1;P2RY4;P2RY6;LPAR6;P2RY10;P2RY14;P2RY8;P2RY11;P2RY13;LPAR4;GPR35;CNR1;CNR2;PTAFR;GNRHR;TRH;TRHR;GHSR;KISS1R;MTNR1A;MTNR1B;GPR50;S1PR1;LPAR1;S1PR3;LPAR2;S1PR2;S1PR4;LPAR3;S1PR5;LTB4R;LTB4R2;MAS1;RXFP1;RXFP2;RXFP3;RXFP4;CYSLTR1;CYSLTR2;CALCR;CALCRL;UCN3;UCN2;CRHR1;CRHR2;GIPR;GLP1R;GLP2R;GCGR;GHRH;GHRHR;PTH;PTH1R;PTH2R;ADCYAP1R1;SCT;SCTR;VIP;VIPR1;VIPR2;GRM1;GRM2;GRM3;GRM4;GRM5;GRM6;GRM7;GRM8;GABBR1;GABBR2;GPR156;MLN;MLNR;NPB;NPBWR1;NPBWR2;PRLH;PRLHR;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB3;GABRB2;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRR1;GABRR2;GABRR3;GABRQ;CHRNA1;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA6;CHRNA7;CHRNA9;CHRNA10;CHRNB1;CHRNB2;CHRNB3;CHRNB4;CHRND;CHRNE;CHRNG;P2RX1;P2RX2;P2RX3;P2RX4;P2RX5;P2RX7;P2RX6;CGA;LHB;GRIA1;GRIA2;GRIA3;GRIA4;GRIK1;GRIK2;GRIK3;GRIK4;GRIK5;GRID1;GRID2;GLRA1;GLRA2;GLRA3;GLRB;TRPV1;TSPO;NR3C1;GH1;GH2;CSH1;CSH2;GHR;THRA;THRB;LEP;LEPR;PRL;PRLR;
CCL1;CCL25;CCL19;CCL21;CCL3;CCL3L1;CCL3L3;CCL4;CCL4L2;CCL4L1;CCL17;CCL22;CCL5;CCL8;CCL14;CCL16;CCL15;CCL23;CCL13;CCL7;CCL2;CCL11;CCL24;CCL26;CCL27;CCL28;CCL18;CCL20;CXCL1;CXCL2;CXCL3;CXCL5;CXCL6;CXCL8;PPBP;PF4;PF4V1;CXCL9;CXCL10;CXCL11;CXCL13;CXCL12;CXCL16;CXCL14;CXCL17;XCL1;XCL2;CX3CL1;IL2;IL4;IL7;IL9;IL15;IL21;TSLP;IL3;IL5;CSF2;IL13;EPO;GH1;GH2;CSH1;CSH2;PRL;THPO;CSF3;LEP;IL6;IL11;IL12A;IL12B;IL23A;IL27;IL31;CLCF1;CNTF;CTF1;LIF;OSM;IL10;IL19;IL20;IL24;IL22;IL26;IFNL2;IFNL3;IFNL1;IFNA1;IFNA2;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;IFNA10;IFNA13;IFNA14;IFNA16;IFNA17;IFNA21;IFNB1;IFNW1;IFNK;IFNE;IFNG;IL1A;IL1B;IL1RN;IL36RN;IL36A;IL36B;IL36G;IL1F10;IL37;IL18;IL33;IL17A;IL17F;IL17B;IL17C;IL17D;IL25;IL16;IL32;IL34;CSF1;TNF;LTA;LTB;TNFSF14;FASLG;TNFSF15;TNFSF10;EDA;NGF;TNFSF11;TNFSF12;CD70;TNFSF8;CD40LG;TNFSF9;TNFSF4;TNFSF18;TNFSF13;TNFSF13B;TGFB1;TGFB2;TGFB3;GDF15;GDF2;BMP10;INHA;BMP3;GDF10;GDF11;MSTN;INHBA;INHBB;GDF1;GDF3;NODAL;GDF9;INHBC;INHBE;AMH;BMP2;BMP4;GDF5;GDF6;GDF7;BMP15;BMP5;BMP6;BMP7;BMP8B;BMP8A;CCR8;CCR9;ACKR4;CCR7;CCR4;CCR5;CCR3;CCR2;CCR1;CCR10;CCR6;CXCR1;CXCR2;CXCR3;CXCR5;CXCR4;ACKR3;CXCR6;XCR1;CX3CR1;IL2RA;IL2RB;IL2RG;IL4R;IL7R;IL9R;IL15RA;IL21R;CRLF2;IL3RA;CSF2RB;IL5RA;CSF2RA;IL13RA1;IL13RA2;EPOR;GHR;PRLR;MPL;CSF3R;LEPR;IL6R;IL6ST;IL11RA;IL12RB1;IL12RB2;IL23R;IL27RA;IL31RA;CNTFR;LIFR;OSMR;IL10RA;IL10RB;IL20RA;IL20RB;IL22RA1;IFNLR1;IFNAR1;IFNAR2;IFNGR1;IFNGR2;IL1R1;IL1RAP;IL1R2;IL1RL2;IL18R1;IL18RAP;IL1RL1;IL17RA;IL17RC;IL17RB;IL17RE;CD4;CSF1R;TNFRSF1A;TNFRSF1B;LTBR;TNFRSF14;TNFRSF6B;FAS;TNFRSF25;TNFRSF10A;TNFRSF10B;TNFRSF10C;TNFRSF10D;TNFRSF21;EDAR;EDA2R;NGFR;TNFRSF11B;TNFRSF11A;TNFRSF12A;CD27;TNFRSF8;CD40;TNFRSF9;TNFRSF4;TNFRSF18;TNFRSF17;TNFRSF13B;TNFRSF13C;TNFRSF19;RELT;TGFBR1;TGFBR2;ACVRL1;ACVR2A;BMPR2;ACVR2B;ACVR1B;ACVR1C;ACVR1;AMHR2;BMPR1A;BMPR1B;
ITGA5;ITGB1;ITGAM;ITGB2;CALML3;CALM2;CALM3;CALM1;CALML6;CALML5;CALML4;RHOA;CFL1;CFL2;CASP3;CASP7;CASP1;PYCARD;NLRP3;IL1B;C1QA;C1QB;C1QC;C1R;C1S;C2;C4A;C4B;C3;C5;SERPING1;C4BPA;C4BPB;LY96;TLR4;CD14;TIRAP;MYD88;IRAK4;IRAK1;TRAF6;NFKB1;RELA;TICAM2;TICAM1;IRF3;MAPK11;MAPK12;MAPK13;MAPK14;MAPK8;MAPK10;MAPK9;MAPK1;MAPK3;FOS;JUN;IL6;IL12A;IL12B;IL23A;TNF;IL10;IRF1;IRF8;SFTPA1;SFTPA2;GNAI1;GNAI3;GNAI2;CXCL8;CXCL5;CXCL6;NOD1;IL1A;NOS2;
HSPD1;C3;CR1;ITGAM;ITGB2;ARF1;RAB1A;RAB1B;SEC22B;SAR1A;SAR1B;VCP;APAF1;CYCS;CASP9;CASP3;CASP8;BNIP3;BCL2L13;NFKB2;NFKBIA;NFKB1;RELA;HBS1L;EEF1A1;EEF1A2;HSF1;HSPA8;HSPA1A;HSPA2;HSPA1L;HSPA1B;HSPA6;EEF1G;NAIP;CASP7;NLRC4;PYCARD;CASP1;IL18;IL1B;TLR5;TLR2;CD14;TLR4;MYD88;TNF;IL6;IL12A;IL12B;CXCL8;CXCL1;CXCL2;CXCL3;CLK1;
IL2;IL3;IL4;IL5;IL6;IL7;IL9;IL10;IL11;IL12A;IL12B;IL13;IL15;IL17D;IL19;IL20;IL21;IL22;IL23A;IL24;IFNA1;IFNA2;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;IFNA10;IFNA13;IFNA14;IFNA16;IFNA17;IFNA21;IFNB1;IFNG;IFNE;IFNK;IFNL1;IFNL2;IFNL3;IFNW1;OSM;LIF;TSLP;CTF1;CSF2;CNTF;CSF3;EPO;GH1;GH2;CSH1;CSH2;LEP;THPO;PRL;EGF;PDGFA;PDGFB;IL2RA;IL2RB;IL2RG;IL3RA;IL4R;IL5RA;IL6R;IL7R;IL9R;IL10RA;IL10RB;IL11RA;IL12RB1;IL12RB2;IL13RA1;IL13RA2;IL15RA;IL20RA;IL20RB;IL21R;IL22RA1;IL22RA2;IL23R;IL27RA;IL6ST;IFNAR1;IFNAR2;IFNGR1;IFNGR2;IFNLR1;OSMR;LIFR;CRLF2;CNTFR;CSF2RA;CSF2RB;CSF3R;EPOR;GHR;LEPR;MPL;PRLR;EGFR;PDGFRA;PDGFRB;JAK1;JAK2;JAK3;TYK2;STAT1;STAT2;STAT3;STAT4;STAT5A;STAT5B;STAT6;CISH;SOCS1;SOCS2;SOCS3;SOCS4;SOCS5;SOCS7;SOCS6;BCL2;MCL1;BCL2L1;PIM1;MYC;CCND1;CCND2;CCND3;CDKN1A;AOX1;GFAP;STAM2;STAM;PTPN2;PTPN6;IRF9;CREBBP;EP300;PIAS1;PIAS2;PIAS3;PIAS4;FHL1;PTPN11;GRB2;SOS1;SOS2;HRAS;RAF1;PIK3CA;PIK3CD;PIK3CB;PIK3R1;PIK3R2;PIK3R3;AKT1;AKT2;AKT3;MTOR;
SLC32A1;CHRNA6;CACNA1A;CACNA1B;CHRNA4;CHRNB2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB3;GABRB2;GABRG1;GABRG2;GABRG3;GABRD;GABRE;GABRQ;GABRP;GABRR1;GABRR2;GABRR3;SLC17A6;SLC17A8;SLC17A7;CHRNA7;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B;GRIA1;GRIA2;GRIA3;GRIA4;
